project_id,text,link,type,title
1426,Project Document for CEO Approval (Revised),https://www.thegef.org/sites/default/files/project_documents/8-27-02%2520Brazil%2520UNEP%2520MSP%2520IWRN%2520final%2520project%2520version%252022-08-02_0.doc,application/msword; length=2811392,8-27-02%20Brazil%20UNEP%20MSP%20IWRN%20final%20project%20version%2022-08-02.doc
1431,Executive Summary (Revised),https://www.thegef.org/sites/default/files/project_documents/09-26-05%2520FDH%2520Executive%2520Summary_23.09.05.doc,application/msword; length=446976,09-26-05%20FDH%20Executive%20Summary_23.09.05.doc
1430,Terminal Evaluation,https://www.thegef.org/sites/default/files/project_documents/1430%2520Implementation%2520Stockholm%2520Convention%2520on%2520POP.doc,application/msword; length=117248,1430%20Implementation%20Stockholm%20Convention%20on%20POP.doc
1431,Project Document for WP (Revised),https://www.thegef.org/sites/default/files/project_documents/09-26-05%2520FDH%2520Project_23.09.05.pdf,application/pdf; length=2511546,09-26-05%20FDH%20Project_23.09.05.pdf
1431,PDF-A Document,https://www.thegef.org/sites/default/files/project_documents/pdf%2520a_0.pdf,application/pdf; length=3227121,pdf%20a.pdf
1431,Request for CEO Endorsement,https://www.thegef.org/sites/default/files/project_documents/10-10-08%2520CEO%2520FDH-INRM%2520%2528October%25202008%2529.doc,application/msword; length=477696,10-10-08%20CEO%20FDH-INRM%20%28October%202008%29.doc
1431,Project Document Annex 01-20,https://www.thegef.org/sites/default/files/project_documents/10-10-08%2520FDH%2520Prodoc%2520Annex%252001-20.pdf,application/pdf; length=732195,10-10-08%20FDH%20Prodoc%20Annex%2001-20.pdf
1430,Terminal Evaluation Review,https://www.thegef.org/sites/default/files/project_documents/1430_UNEP_GEFIEO_TER_APR2014_SE_final_0.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document; length=66401,1430_UNEP_GEFIEO_TER_APR2014_SE_final.docx
1430,Terminal Evaluation Review,https://www.thegef.org/sites/default/files/project_documents/1430%2520Support%2520to%2520the%2520Implementation%2520of%2520the%2520Stockholm%2520Convention%2520on%2520Persistent%2520Organic%2520Pollutants.doc,application/msword; length=127488,1430%20Support%20to%20the%20Implementation%20of%20the%20Stockholm%20Convention%20on%20Persistent%20Organic%20Pollutants.doc
1430,Project Brief (Revised) 10/4/02,https://www.thegef.org/sites/default/files/project_documents/10-30-02%2520POPs%2520workshops%2520Supplementary_MSP_chem-fin_0.doc,application/msword; length=182784,10-30-02%20POPs%20workshops%20Supplementary_MSP_chem-fin.doc
1431,Prodoc Annex 11,https://www.thegef.org/sites/default/files/project_documents/10-10-08%2520FDH%2520Prodoc%2520Annex%252011%2520Project%2520Budget%2520%2528UNEP%2520format%2529%2520-%2520final%2520%2528October%25202008%2529.xls,application/vnd.ms-excel; length=39424,10-10-08%20FDH%20Prodoc%20Annex%2011%20Project%20Budget%20%28UNEP%20format%29%20-%20final%20%28October%202008%29.xls
1431,Prodoc final,https://www.thegef.org/sites/default/files/project_documents/10-10-08%2520FDH-INRM%2520Prodoc%2520Main%2520Final%2520_October%25202008_.pdf,application/pdf; length=310176,10-10-08%20FDH-INRM%20Prodoc%20Main%20Final%20_October%202008_.pdf
1431,PDF-B Document (Revised),https://www.thegef.org/sites/default/files/project_documents/1-31-03%2520Fouta%2520Project%2520-%2520FDH%2520PDFB%2520Suppl.doc,application/msword; length=284160,1-31-03%20Fouta%20Project%20-%20FDH%20PDFB%20Suppl.doc
1456,Add-on Proj Brief 9-12-01,https://www.thegef.org/sites/default/files/project_documents/Poland%2520-Add-on-Assessment%2520of%2520Capacity%2520Building%2520-%2520project%2520brief%2520-9-12-01.doc,application/msword; length=299008,Poland%20-Add-on-Assessment%20of%20Capacity%20Building%20-%20project%20brief%20-9-12-01.doc
1431,PDF-B Document,https://www.thegef.org/sites/default/files/project_documents/PDFBfinal_0.doc,application/msword; length=2421248,PDFBfinal.doc
1384,Project Brief (Revised),https://www.thegef.org/sites/default/files/project_documents/brief11-March02.doc,application/msword; length=206336,brief11-March02.doc
1456,Project Document for CEO Approval,https://www.thegef.org/sites/default/files/project_documents/Poland%2520-Add-on-Assessment%2520of%2520Capacity%2520Building%2520-%2520project%2520brief%2520-9-12-01_0.doc,application/msword; length=299008,Poland%20-Add-on-Assessment%20of%20Capacity%20Building%20-%20project%20brief%20-9-12-01.doc
1410,Terminal Evaluation,https://www.thegef.org/sites/default/files/project_documents/1410%2520Commentary%2520on%2520final%2520report%2520121806_0.doc,application/msword; length=140800,1410%20Commentary%20on%20final%20report%20121806.doc
1384,Cover Letter from IA,https://www.thegef.org/sites/default/files/project_documents/BiodiversityIndicatorsFax.pdf,application/pdf; length=169671,BiodiversityIndicatorsFax.pdf
1384,Endorsement Letter from Government,https://www.thegef.org/sites/default/files/project_documents/Global%2520-%2520Biodiversity%2520Indicators%2520-%2520endorsements-%25209-21-01.pdf,application/pdf; length=415995,Global%20-%20Biodiversity%20Indicators%20-%20endorsements-%209-21-01.pdf
1384,PDF-A Document,https://www.thegef.org/sites/default/files/project_documents/PDF%2520A_35.pdf,application/pdf; length=3583669,PDF%20A.pdf
1403,Project Document for CEO Approval,https://www.thegef.org/sites/default/files/project_documents/Belarus%2520add%2520on%2520BD%2520EA%2520revised%252022-3-01.doc,application/msword; length=266240,Belarus%20add%20on%20BD%20EA%20revised%2022-3-01.doc
1410,Terminal Evaluation Review,https://www.thegef.org/sites/default/files/project_documents/1410%2520TER%2520Final_0.doc,application/msword; length=222208,1410%20TER%20Final.doc
1410,PDF-A Document,https://www.thegef.org/sites/default/files/project_documents/Regional%2520Medicinal%2520Plants1%2520OP3_0.pdf,application/pdf; length=1131436,Regional%20Medicinal%20Plants1%20OP3.pdf
1410,Project Document for CEO Approval,https://www.thegef.org/sites/default/files/project_documents/Regional-medicinal%2520plants%2520central%2520america%2520-brief-7-26-01_0.doc,application/msword; length=637440,Regional-medicinal%20plants%20central%20america%20-brief-7-26-01.doc
1384,Terminal Evaluation,https://www.thegef.org/sites/default/files/project_documents/1384%2520BINU%252008222007.doc,application/msword; length=402944,1384%20BINU%2008222007.doc
1384,Terminal Evaluation Review,https://www.thegef.org/sites/default/files/project_documents/1384%2520TER%2520Final.doc,application/msword; length=152064,1384%20TER%20Final.doc
1420,Terminal Evaluation Review,https://www.thegef.org/sites/default/files/project_documents/1420%2520TER%2520SB%2520MW%2520%25281%2529.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document; length=51068,1420%20TER%20SB%20MW%20%281%29.docx
1420,Executive Summary (Revised),https://www.thegef.org/sites/default/files/project_documents/Senegal%2520Niger%2520Rivers%2520GEF%2520ExecSum%2520final.doc,application/msword; length=269824,Senegal%20Niger%20Rivers%20GEF%20ExecSum%20final.doc
1420,Project Document for WP (Revised),https://www.thegef.org/sites/default/files/project_documents/Ag%2520pesticides%2520in%2520Senegal%2520n%2520Niger%2520rivers%2520WP%2520submission%255B2_.doc,application/msword; length=259072,Ag%20pesticides%20in%20Senegal%20n%20Niger%20rivers%20WP%20submission%5B2_.doc
1420,Annexes,https://www.thegef.org/sites/default/files/project_documents/Annex%2520A-C%2520IPPM%2520WP%2520submission%255B2_.doc,application/msword; length=210944,Annex%20A-C%20IPPM%20WP%20submission%5B2_.doc
1420,Annexes,https://www.thegef.org/sites/default/files/project_documents/agro-chem%2520Annex%2520D-L%2520last.doc,application/msword; length=1587712,agro-chem%20Annex%20D-L%20last.doc
1420,Project Appraisal Document (for CEO Endorsement),https://www.thegef.org/sites/default/files/project_documents/Senegal%2520%2520Niger%2520rivers_ProDoc.pdf,application/pdf; length=190061,Senegal%20%20Niger%20rivers_ProDoc.pdf
1420,Annexes,https://www.thegef.org/sites/default/files/project_documents/Senegal%2520%2520Niger%2520rivers_Annexes.pdf,application/pdf; length=1695264,Senegal%20%20Niger%20rivers_Annexes.pdf
1420,Request for CEO Endorsement,https://www.thegef.org/sites/default/files/project_documents/CEO%2520endorsement%2520Senegal%2520Niger_fin.doc,application/msword; length=1180160,CEO%20endorsement%20Senegal%20Niger_fin.doc
1420,Co-financing support,https://www.thegef.org/sites/default/files/project_documents/Co-financing%2520letters_tn.jan.08.pdf,application/pdf; length=514181,Co-financing%20letters_tn.jan.08.pdf
1420,Budget,https://www.thegef.org/sites/default/files/project_documents/Niger%2520River%2520UNEP%2520budget%252025.01.08.xls,application/vnd.ms-excel; length=80384,Niger%20River%20UNEP%20budget%2025.01.08.xls
1420,PDF-B Document (Revised),https://www.thegef.org/sites/default/files/project_documents/8-23-01%2520PDF-B%2520IPM%2520Africa-Senegal%2520Niger-UNEP%2520resub%2520Proj.doc,application/msword; length=153088,8-23-01%20PDF-B%20IPM%20Africa-Senegal%20Niger-UNEP%20resub%20Proj.doc
1425,Project Document for CEO Approval (Revised),https://www.thegef.org/sites/default/files/project_documents/libya%2520proj%2520submission%252027feb01.doc,application/msword; length=120320,libya%20proj%20submission%2027feb01.doc
1374,Project Document for WP (Revised),https://www.thegef.org/sites/default/files/project_documents/1Bulgaria%2520-%2520Biosafety%2520-MSP-final%2520brief-with%2520revision%2520-%252011-02-01_0.doc,application/msword; length=340992,1Bulgaria%20-%20Biosafety%20-MSP-final%20brief-with%20revision%20-%2011-02-01.doc
1374,Project Appraisal Document (for CEO Endorsement),https://www.thegef.org/sites/default/files/project_documents/Bulgaria%2520internalised-final%2520060502_0.doc,application/msword; length=558592,Bulgaria%20internalised-final%20060502.doc
1374,budget,https://www.thegef.org/sites/default/files/project_documents/Bulgaria%2520budget%2520final_0.xls,application/vnd.ms-excel; length=62976,Bulgaria%20budget%20final.xls
1374,Project Document for WP (Revised),https://www.thegef.org/sites/default/files/project_documents/Project%2520Document%2520for%2520WP%2520%2528Revised%2529_21.pdf,application/pdf; length=866495,Project%20Document%20for%20WP%20%28Revised%29.pdf
1367,Project Document for WP (Revised),https://www.thegef.org/sites/default/files/project_documents/1MSPdemphCameroon-final-with%2520revision.doc,application/msword; length=292864,1MSPdemphCameroon-final-with%20revision.doc
1367,e-Mail,https://www.thegef.org/sites/default/files/project_documents/Email%2520from%2520IA.pdf,application/pdf; length=12616,Email%20from%20IA.pdf
1367,Project Appraisal Document (for CEO Endorsement),https://www.thegef.org/sites/default/files/project_documents/MSPdemoCameroon.doc,application/msword; length=274944,MSPdemoCameroon.doc
1367,Project Document for WP (Revised),https://www.thegef.org/sites/default/files/project_documents/Project%2520Document%2520for%2520WP%2520%2528Revised%2529.doc,application/msword; length=387584,Project%20Document%20for%20WP%20%28Revised%29.doc
1366,Project Document for WP (Revised),https://www.thegef.org/sites/default/files/project_documents/1Uganda%2520-Biosafety%2520-MSP-final-brief-with%2520revision%2520-%252011-02-01_0.doc,application/msword; length=334848,1Uganda%20-Biosafety%20-MSP-final-brief-with%20revision%20-%2011-02-01.doc
1366,Project Appraisal Document (for CEO Endorsement),https://www.thegef.org/sites/default/files/project_documents/Uganda%2520interanlised%2520060502_0.doc,application/msword; length=628224,Uganda%20interanlised%20060502.doc
1366,Project Appraisal Document  (budget),https://www.thegef.org/sites/default/files/project_documents/Uganda%2520budget%2520final_0.xls,application/vnd.ms-excel; length=65024,Uganda%20budget%20final.xls
1366,Project Document for WP (Revised),https://www.thegef.org/sites/default/files/project_documents/Project%2520Document%2520for%2520WP%2520%2528Revised%2529_3.pdf,application/pdf; length=725268,Project%20Document%20for%20WP%20%28Revised%29.pdf
1378,Terminal Evaluation,https://www.thegef.org/sites/default/files/project_documents/1378_Terminal%2520Evaluation%2520rpt_311005_0.pdf,application/pdf; length=2464820,1378_Terminal%20Evaluation%20rpt_311005.pdf
1378,Terminal Evaluation Review,https://www.thegef.org/sites/default/files/project_documents/1378%2520Global%2520-%2520Assessment%2520of%2520Soil%2520Organic%2520Carbon%2520Stocks%2520and%2520Change%2520at%2520National%2520Scale.doc,application/msword; length=158720,1378%20Global%20-%20Assessment%20of%20Soil%20Organic%20Carbon%20Stocks%20and%20Change%20at%20National%20Scale.doc
1378,Project Document for CEO Approval (Revised),https://www.thegef.org/sites/default/files/project_documents/Project%2520Document%2520for%2520CEO%2520Approval_4.pdf,application/pdf; length=1158948,Project%20Document%20for%20CEO%20Approval.pdf
1371,Project Document for WP (Revised),https://www.thegef.org/sites/default/files/project_documents/1Kenya%2520-%2520Biosafety%2520-MSP-final%2520brief-with%2520revision%2520-%252011-02-01.doc,application/msword; length=303104,1Kenya%20-%20Biosafety%20-MSP-final%20brief-with%20revision%20-%2011-02-01.doc
1370,Project Document for WP (Revised),https://www.thegef.org/sites/default/files/project_documents/1Cuba%2520-%2520Biosafety%2520-MSP-final%2520brief-with%2520revision%2520-%252011-02-01_0.doc,application/msword; length=381952,1Cuba%20-%20Biosafety%20-MSP-final%20brief-with%20revision%20-%2011-02-01.doc
1371,Project Appraisal Document (for CEO Endorsement),https://www.thegef.org/sites/default/files/project_documents/Kenya%2520internalised%2520060502.doc,application/msword; length=621568,Kenya%20internalised%20060502.doc
1371,Budget,https://www.thegef.org/sites/default/files/project_documents/Kenya%2520budget%2520final.xls,application/vnd.ms-excel; length=31744,Kenya%20budget%20final.xls
1371,Project Document for WP (Revised),https://www.thegef.org/sites/default/files/project_documents/Project%2520Document%2520for%2520WP%2520%2528Revised%2529_19.pdf,application/pdf; length=257709,Project%20Document%20for%20WP%20%28Revised%29.pdf
1370,Project Appraisal Document (for CEO Endorsement),https://www.thegef.org/sites/default/files/project_documents/Cuba%2520-%2520Biosafety%2520-%2520MSPdemo_0.doc,application/msword; length=366592,Cuba%20-%20Biosafety%20-%20MSPdemo.doc
1370,Cover Letter from IA,https://www.thegef.org/sites/default/files/project_documents/Cuba%2520Cover%2520Note_0.pdf,application/pdf; length=145923,Cuba%20Cover%20Note.pdf
1370,Project Document for WP (Revised),https://www.thegef.org/sites/default/files/project_documents/Project%2520document%2520for%2520WP%2520%2528Revised%2529_2.pdf,application/pdf; length=1582738,Project%20document%20for%20WP%20%28Revised%29.pdf
1369,Project Document for WP (Revised),https://www.thegef.org/sites/default/files/project_documents/1MSPdemphChina-final-with%2520revision.rtf,application/rtf; length=1639055,1MSPdemphChina-final-with%20revision.rtf
1369,Project Appraisal Document (for CEO Endorsement),https://www.thegef.org/sites/default/files/project_documents/MSPdemoChina.rtf,application/rtf; length=1639601,MSPdemoChina.rtf
1369,Project Document for WP (Revised),https://www.thegef.org/sites/default/files/project_documents/Project%2520Document%2520for%2520WP%2520%2528Revised%2529_18.pdf,application/pdf; length=866495,Project%20Document%20for%20WP%20%28Revised%29.pdf
1372,Project Document for WP (Revised),https://www.thegef.org/sites/default/files/project_documents/Project%2520Document%2520for%2520WP%2520%2528Revised%2529_22.pdf,application/pdf; length=437679,Project%20Document%20for%20WP%20%28Revised%29.pdf
1372,Project Appraisal Document (CEO Endorsement - Rev),https://www.thegef.org/sites/default/files/project_documents/Naimibia%2520Support%2520-MSPdemoNamibia-6-11-02.doc,application/msword; length=247296,Naimibia%20Support%20-MSPdemoNamibia-6-11-02.doc
1372,Project Document for WP (Revised),https://www.thegef.org/sites/default/files/project_documents/1Namibia%2520-%2520Biosafety%2520-MSP-final%2520brief-with%2520revision%2520-%252011-02-01.doc,application/msword; length=256512,1Namibia%20-%20Biosafety%20-MSP-final%20brief-with%20revision%20-%2011-02-01.doc
1361,Terminal Evaluation Review,https://www.thegef.org/sites/default/files/project_documents/1361_UNEP_GEFIEO_TER_APR2015_MW_DT_MW%2520final.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document; length=53902,1361_UNEP_GEFIEO_TER_APR2015_MW_DT_MW%20final.docx
1361,Final Project Document,https://www.thegef.org/sites/default/files/project_documents/Final%2520Projdoc_EK_Jan%252026%252C%25202004.doc,application/msword; length=727552,Final%20Projdoc_EK_Jan%2026%2C%202004.doc
1361,Executive Summary,https://www.thegef.org/sites/default/files/project_documents/RE%2520IJ%2520Executive%2520Summary%252025%2520June%25202004%2520.doc,application/msword; length=629248,RE%20IJ%20Executive%20Summary%2025%20June%202004%20.doc
1361,Project Appraisal Document (for CEO Endorsement),https://www.thegef.org/sites/default/files/project_documents/Cuba%2520Final%2520Document%252028%2520February%25202005.zip,application/zip; length=803095,Cuba%20Final%20Document%2028%20February%202005.zip
1361,Executive Summary,https://www.thegef.org/sites/default/files/project_documents/RE%2520IJ%2520Executive%2520Summary%252028%2520February%25202005.doc,application/msword; length=484352,RE%20IJ%20Executive%20Summary%2028%20February%202005.doc
1361,Annexes,https://www.thegef.org/sites/default/files/project_documents/Annexes%2520D-K.zip,application/zip; length=3924420,Annexes%20D-K.zip
1361,Project Concept (Revised),https://www.thegef.org/sites/default/files/project_documents/CUBA_UNIDO_24Jul01.pdf,application/pdf; length=693610,CUBA_UNIDO_24Jul01.pdf
1373,Project Document for WP (Revised),https://www.thegef.org/sites/default/files/project_documents/1MSPdemphPoland-final-with%2520revision2_0.rtf,application/rtf; length=488778,1MSPdemphPoland-final-with%20revision2.rtf
1373,Budget,https://www.thegef.org/sites/default/files/project_documents/Poland%2520budget%2520final_0.xls,application/vnd.ms-excel; length=63488,Poland%20budget%20final.xls
1373,Project Appraisal Document (CEO Endorsement - Rev),https://www.thegef.org/sites/default/files/project_documents/Poland%2520-%2520Biosafety-MSPdemoPoland%252006-11-02_0.rtf,application/rtf; length=473356,Poland%20-%20Biosafety-MSPdemoPoland%2006-11-02.rtf
1373,Project Document for WP (Revised),https://www.thegef.org/sites/default/files/project_documents/Project%2520Document%2520for%2520WP%2520%2528Revised%2529_14.pdf,application/pdf; length=614522,Project%20Document%20for%20WP%20%28Revised%29.pdf
1358,Project Document for WP,https://www.thegef.org/sites/default/files/project_documents/zambia%2520mini%2520grid%2520project%2520brf-030304_0.pdf,application/pdf; length=2409085,zambia%20mini%20grid%20project%20brf-030304.pdf
1358,Executive Summary,https://www.thegef.org/sites/default/files/project_documents/REMinigridZambiaExSum%25207%2520April%25202004-040704_0.doc,application/msword; length=473088,REMinigridZambiaExSum%207%20April%202004-040704.doc
1358,Endorsement Letter from Government,https://www.thegef.org/sites/default/files/project_documents/Annex%2520D%25202-INVESTORS%2520LETTERS%25207%2520April%25202004_0.doc,application/msword; length=4892672,Annex%20D%202-INVESTORS%20LETTERS%207%20April%202004.doc
1358,Executive Summary,https://www.thegef.org/sites/default/files/project_documents/Minigrids_ExecutiveSummary_0.doc,application/msword; length=420352,Minigrids_ExecutiveSummary.doc
1358,Project Appraisal Document (for CEO Endorsement),https://www.thegef.org/sites/default/files/project_documents/Zambia%2520GEF%2520Project%2520Document%252013%2520September%25202005_0.doc,application/msword; length=1433600,Zambia%20GEF%20Project%20Document%2013%20September%202005.doc
1340,Terminal Evaluation,https://www.thegef.org/sites/default/files/project_documents/1340%2520Final%2520Report%2520EE-CP.doc,application/msword; length=604160,1340%20Final%20Report%20EE-CP.doc
1329,Terminal Evaluation,https://www.thegef.org/sites/default/files/project_documents/LADA%2520TE%2520Final%2520report.pdf,application/pdf; length=1973989,LADA%20TE%20Final%20report.pdf
1328,Terminal Evaluation,https://www.thegef.org/sites/default/files/project_documents/1328%2520Barriers%2520and%2520best%2520practices%2520in%2520the%2520integrated%2520management%2520of%2520mountain%2520ecosystems.doc,application/msword; length=623616,1328%20Barriers%20and%20best%20practices%20in%20the%20integrated%20management%20of%20mountain%20ecosystems.doc
1358,Endorsement Letter from Government,https://www.thegef.org/sites/default/files/project_documents/UNIDO_cofinance_0.pdf,application/pdf; length=47052,UNIDO_cofinance.pdf
1358,Letter of Support,https://www.thegef.org/sites/default/files/project_documents/Letter%2520to%2520Dr.%2520Gurlock%252C%2520Sept%25202005_0.doc,application/msword; length=79360,Letter%20to%20Dr.%20Gurlock%2C%20Sept%202005.doc
1358,Annexes,https://www.thegef.org/sites/default/files/project_documents/Annex%252011%2520-%2520Operational%2520Guidelines%2520for%2520RRMF.4%2520Nov.%25202005.doc,application/msword; length=32256,Annex%2011%20-%20Operational%20Guidelines%20for%20RRMF.4%20Nov.%202005.doc
1340,Project Document for CEO Approval,https://www.thegef.org/sites/default/files/project_documents/Project%2520Document%2520for%2520CEO%2520Approval_3.pdf,application/pdf; length=2353500,Project%20Document%20for%20CEO%20Approval.pdf
1329,Project Document for WP,https://www.thegef.org/sites/default/files/project_documents/09-01-04%2520LADA%2520Complete%2520Brief.pdf,application/pdf; length=1739969,09-01-04%20LADA%20Complete%20Brief.pdf
1329,Executive Summary (Revised),https://www.thegef.org/sites/default/files/project_documents/09-13-04%2520LADA%2520Executive%2520Summary%2520130904.doc,application/msword; length=543232,09-13-04%20LADA%20Executive%20Summary%20130904.doc
1329,Project Appraisal Document (for CEO Endorsement),https://www.thegef.org/sites/default/files/project_documents/12-14-05%2520LADA-PRODOC-05-12-05.pdf,application/pdf; length=528449,12-14-05%20LADA-PRODOC-05-12-05.pdf
1329,Endorsement Letter from Government,https://www.thegef.org/sites/default/files/project_documents/12-14-05%2520%25201Endorsement%2520Letters.pdf,application/pdf; length=1158271,12-14-05%20%201Endorsement%20Letters.pdf
1328,Terminal Evaluation Review,https://www.thegef.org/sites/default/files/project_documents/1328%2520Global%2520-%2520Barriers%2520and%2520Best%2520Practices%2520in%2520Integrated%2520Management%2520of%2520Mountain%2520Ecosystems.doc,application/msword; length=119808,1328%20Global%20-%20Barriers%20and%20Best%20Practices%20in%20Integrated%20Management%20of%20Mountain%20Ecosystems.doc
1328,PDF-A Document,https://www.thegef.org/sites/default/files/project_documents/6-27-01UNEP-%2520PDF%2520A-Barriers%2520an%2520Best%2520Practices.doc,application/msword; length=126464,6-27-01UNEP-%20PDF%20A-Barriers%20an%20Best%20Practices.doc
1328,Project Document for CEO Approval,https://www.thegef.org/sites/default/files/project_documents/1-22-02%2520Barriers%2520Best%2520Practices-MSP%2520brief.doc,application/msword; length=210944,1-22-02%20Barriers%20Best%20Practices-MSP%20brief.doc
1331,Executive Summary (Revised),https://www.thegef.org/sites/default/files/project_documents/4-29-05%2520ExecutiveSummary_DDT.doc,application/msword; length=397824,4-29-05%20ExecutiveSummary_DDT.doc
1358,Project Concept (Revised),https://www.thegef.org/sites/default/files/project_documents/ZAMBIA_UNIDO_RE_24%2520July%252001_0.pdf,application/pdf; length=672846,ZAMBIA_UNIDO_RE_24%20July%2001.pdf
1344,Terminal Evaluation,https://www.thegef.org/sites/default/files/project_documents/1344%2520Gramineae_FINAL%2520071008_0.pdf,application/pdf; length=400646,1344%20Gramineae_FINAL%20071008.pdf
1298,Project Document for CEO Approval,https://www.thegef.org/sites/default/files/project_documents/Rwanda%2520EA%2520Revised%2520Proposal.doc,application/msword; length=169472,Rwanda%20EA%20Revised%20Proposal.doc
1329,Endorsement Letter from Government,https://www.thegef.org/sites/default/files/project_documents/12-14-05%2520Endorsement%2520Letters.pdf,application/pdf; length=1158271,12-14-05%20Endorsement%20Letters.pdf
1329,Annexes,https://www.thegef.org/sites/default/files/project_documents/12-14-05%2520Annex%2520G.pdf,application/pdf; length=850942,12-14-05%20Annex%20G.pdf
1329,PDF-A Document,https://www.thegef.org/sites/default/files/project_documents/PDF%2520A_31.pdf,application/pdf; length=2251823,PDF%20A.pdf
1331,Project Document for WP (Revised),https://www.thegef.org/sites/default/files/project_documents/4-29-05DDT%2520Africa%2520-%2520brief%2520-revised%2520-%2520last.doc,application/msword; length=253952,4-29-05DDT%20Africa%20-%20brief%20-revised%20-%20last.doc
1331,PDF-B Document (Revised),https://www.thegef.org/sites/default/files/project_documents/3-7-02%2520PDF-B%2520DDT%2520Africa%2520UNEP%2520Project.doc,application/msword; length=160768,3-7-02%20PDF-B%20DDT%20Africa%20UNEP%20Project.doc
1331,Annexes,https://www.thegef.org/sites/default/files/project_documents/AFRO_DDT_CEO%2520Endorsement%2520Request_260508%2520Annex%2520E.pdf,application/pdf; length=42551,AFRO_DDT_CEO%20Endorsement%20Request_260508%20Annex%20E.pdf
1331,Request for CEO Endorsement,https://www.thegef.org/sites/default/files/project_documents/AFRO_DDT_CEO%2520Endorsement%2520Request_260508.doc,application/msword; length=450048,AFRO_DDT_CEO%20Endorsement%20Request_260508.doc
1344,Project Document for CEO Approval,https://www.thegef.org/sites/default/files/project_documents/Conservation%2520of%2520Graminae-mspbrief7-2-01_0.doc,application/msword; length=312320,Conservation%20of%20Graminae-mspbrief7-2-01.doc
1298,Project Summary,https://www.thegef.org/sites/default/files/project_documents/rwanda%25207may01.doc,application/msword; length=167936,rwanda%207may01.doc
1298,Letter of Support,https://www.thegef.org/sites/default/files/project_documents/End%2520letter.pdf,application/pdf; length=61134,End%20letter.pdf
1298,Initial Communication to the UNFCCC,https://www.thegef.org/sites/default/files/project_documents/Initial%2520Communication%2520to%2520the%2520UNFCCC_12.pdf,application/pdf; length=2106813,Initial%20Communication%20to%20the%20UNFCCC.pdf
1329,PDF-B Document,https://www.thegef.org/sites/default/files/project_documents/FINALGlobal-Land%2520degradation%2520Assesment-PDF%2520B-brief-6-29-01.doc,application/msword; length=1148928,FINALGlobal-Land%20degradation%20Assesment-PDF%20B-brief-6-29-01.doc
1331,Budget,https://www.thegef.org/sites/default/files/project_documents/Detailed%2520budget%2520tables%2520UNEP%2520format%2520for%2520Request%2520CEO%2520Endorsement%2520%2528260508%2529.xls,application/vnd.ms-excel; length=106496,Detailed%20budget%20tables%20UNEP%20format%20for%20Request%20CEO%20Endorsement%20%28260508%29.xls
1331,Project Appraisal Document (CEO Endorsement - Rev),https://www.thegef.org/sites/default/files/project_documents/DDT%2520Africa%2520-Project%2520Brief%2520_260508_.pdf,application/pdf; length=208002,DDT%20Africa%20-Project%20Brief%20_260508_.pdf
1331,PDF Evaluation Report,https://www.thegef.org/sites/default/files/project_documents/06-13-08%2520PDF-B%2520AFRO_DDT%2520Completion%2520Report%2520table.xls,application/vnd.ms-excel; length=25600,06-13-08%20PDF-B%20AFRO_DDT%20Completion%20Report%20table.xls
1305,Terminal Evaluation,https://www.thegef.org/sites/default/files/project_documents/1305%2520Initiating%2520Early%2520Phase%2520Out%2520of%2520Methyl%2520Bromide.doc,application/msword; length=319488,1305%20Initiating%20Early%20Phase%20Out%20of%20Methyl%20Bromide.doc
1305,Terminal Evaluation Review,https://www.thegef.org/sites/default/files/project_documents/1305_UNEP_GEFIEO_TER_APR2014_JS_final_0.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document; length=72731,1305_UNEP_GEFIEO_TER_APR2014_JS_final.docx
1305,Project Document for CEO Approval,https://www.thegef.org/sites/default/files/project_documents/Project%2520Brief_45.pdf,application/pdf; length=2825345,Project%20Brief.pdf
1353,Terminal Evaluation Review,https://www.thegef.org/sites/default/files/project_documents/1353_JS_final_0.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document; length=85369,1353_JS_final.docx
1353,Terminal Evaluation,https://www.thegef.org/sites/default/files/project_documents/1353_Yangtze_TE-Final.doc,application/msword; length=968704,1353_Yangtze_TE-Final.doc
1353,PDF-B Document (Revised),https://www.thegef.org/sites/default/files/project_documents/FINAL9-21-01%2520China%2520OP12-UNEP%2520Revised%2520Yantze.doc,application/msword; length=893952,FINAL9-21-01%20China%20OP12-UNEP%20Revised%20Yantze.doc
1353,Project Appraisal Document (CEO Endorsement - Rev),https://www.thegef.org/sites/default/files/project_documents/06-28-05%2520Final%2520Projdoc%252028.06.05.pdf,application/pdf; length=2014737,06-28-05%20Final%20Projdoc%2028.06.05.pdf
1354,Terminal Evaluation,https://www.thegef.org/sites/default/files/project_documents/1354_Closing%2520Terminal%2520rpt_160604.pdf,application/pdf; length=284177,1354_Closing%20Terminal%20rpt_160604.pdf
1353,Executive Summary,https://www.thegef.org/sites/default/files/project_documents/10-8-03%2520Executive%2520Summary.doc,application/msword; length=327680,10-8-03%20Executive%20Summary.doc
1353,Project Brief,https://www.thegef.org/sites/default/files/project_documents/10-8-03%2520Project%2520Brief.pdf,application/pdf; length=1959517,10-8-03%20Project%20Brief.pdf
